Date,Time,Load,Temperature,Wind Speed,fload,fTemperature,fWind Speed
2/17/2004,2:00,1.500108777,42.06266743,0.992173711,29.35779817,10,0
2/17/2004,3:00,7.628524891,41.97894518,0.767669714,26.91131498,8,0
2/17/2004,4:00,9.511310263,40.07988707,3.488831066,32.11009174,9,0
2/17/2004,5:00,20.41227194,42.22403287,0.863201577,43.73088685,9,0
2/17/2004,6:00,55.81343584,38.26195877,7.034758272,63.60856269,10,0
2/17/2004,7:00,62.00205783,48.81237236,0.990876746,77.98165138,9,0
2/17/2004,8:00,73.53994054,32.13838038,4.153802259,77.67584098,11,0
2/17/2004,9:00,82.64260488,51.35608266,0.094866813,79.51070336,15,3
2/17/2004,10:00,81.21757018,42.99535559,0.679191827,80.42813456,21,5
2/17/2004,11:00,59.77383826,46.0249807,4.999134495,76.75840979,24,5
2/17/2004,12:00,75.71788836,61.91178495,6.253821895,69.41896024,25,5
2/17/2004,13:00,67.2212477,61.12294457,11.70311985,65.74923547,29,5
2/17/2004,14:00,62.72383779,73.24471746,9.349192352,64.52599388,30,6
2/17/2004,15:00,58.11127058,78.371583,12.20760517,61.77370031,32,3
2/17/2004,16:00,75.61742502,63.71706922,14.15270917,69.41896024,33,5
2/17/2004,17:00,67.18673065,50.44969804,11.99115457,84.70948012,33,6
2/17/2004,18:00,88.06425339,62.49994025,12.79195628,94.80122324,32,5
2/17/2004,19:00,83.4936554,65.74590278,5.979879628,91.74311927,31,3
2/17/2004,20:00,70.49816608,45.15511047,7.759960509,81.65137615,31,5
2/17/2004,21:00,71.22224922,40.55415196,7.159122989,70.64220183,30,5
2/17/2004,22:00,52.75189444,54.92861178,7.667812698,49.8470948,29,3
2/17/2004,23:00,31.82857805,53.96249275,5.970897797,33.33333333,29,0
2/18/2004,0:00,14.96913034,54.97540249,6.69161525,23.24159021,27,0
2/18/2004,1:00,10.58781672,38.05663398,5.086474131,15.59633028,27,3
2/18/2004,2:00,7.857167211,53.62487244,12.71769719,15.29051988,26,0
2/18/2004,3:00,6.073912745,41.64701675,5.476307075,14.06727829,26,0
2/18/2004,4:00,12.46244147,42.51334817,7.557341428,18.65443425,25,0
2/18/2004,5:00,19.13255658,40.28237829,7.56535689,28.74617737,25,0
2/18/2004,6:00,49.98812478,30.80848245,1.084118225,54.43425076,24,5
2/18/2004,7:00,72.73252568,38.45147244,5.985080991,62.3853211,22,5
2/18/2004,8:00,63.90045224,49.89549507,5.687055442,65.13761468,23,3
2/18/2004,9:00,58.75028885,53.16136757,0.765222817,63.30275229,27,11
2/18/2004,10:00,66.34581929,44.82206624,9.235535978,62.3853211,31,7
2/18/2004,11:00,66.22081191,59.56606791,10.13497484,60.55045872,34,13
2/18/2004,12:00,60.36084843,57.45049723,6.444699655,55.96330275,34,15
2/18/2004,13:00,64.73781641,48.03076658,11.88902411,52.59938838,36,15
2/18/2004,14:00,51.5895908,46.90914026,9.235682294,49.8470948,37,16
2/18/2004,15:00,68.89004454,43.53000439,11.35035843,48.62385321,38,15
2/18/2004,16:00,55.47699587,48.89394685,13.38890484,52.90519878,38,11
2/18/2004,17:00,68.69243361,62.31442562,7.952780281,71.25382263,37,10
